"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 02 11:48:09 CST 2024","Tue Apr 02 11:48:09 CST 2024","197","test_case","test_ryvue","TestRyvue","","","验证【用户管理】添加用户，deptld为107，其他数据正常，添加成功","actual_data:{'msg': '操作成功', 'code': 200}"
"failed","Tue Apr 02 11:48:14 CST 2024","Tue Apr 02 11:48:14 CST 2024","198","test_case","test_ryvue","TestRyvue","","","验证【用户管理】添加用户，password为5位字符，其他数据正常，添加成功","actual_data:{'msg': '操作成功', 'code': 200}"
"failed","Tue Apr 02 11:48:32 CST 2024","Tue Apr 02 11:48:32 CST 2024","79","test_case","test_ryvue","TestRyvue","","","验证【用户管理】修改用户，postlds为空，其他数据正常，修改成功","actual_data:{'msg': ""修改用户'test'失败，登录账号已存在"", 'code': 500}"
"passed","Tue Apr 02 11:48:28 CST 2024","Tue Apr 02 11:48:28 CST 2024","80","test_case","test_ryvue","TestRyvue","","","验证【用户管理】修改用户，email长度2，其他数据正常，修改失败","actual_data:{'msg': '邮箱格式不正确', 'code': 500}"
"failed","Tue Apr 02 11:48:33 CST 2024","Tue Apr 02 11:48:33 CST 2024","79","test_case","test_ryvue","TestRyvue","","","验证【用户管理】修改用户，nickName为空，其他数据正常，修改失败","actual_data:{'msg': ""修改用户'test'失败，登录账号已存在"", 'code': 500}"
"passed","Tue Apr 02 11:48:07 CST 2024","Tue Apr 02 11:48:07 CST 2024","196","test_case","test_ryvue","TestRyvue","","","验证【用户管理】添加用户，userName长度为1个字符，其他数据正常，添加失败","actual_data:{'msg': '操作成功', 'code': 200}"
"passed","Tue Apr 02 11:48:33 CST 2024","Tue Apr 02 11:48:33 CST 2024","79","test_case","test_ryvue","TestRyvue","","","验证【用户管理】修改用户，nickName过31个字符，其他数据正常，修改失败","actual_data:{'msg': '用户昵称长度不能超过30个字符', 'code': 500}"
"passed","Tue Apr 02 11:48:06 CST 2024","Tue Apr 02 11:48:07 CST 2024","115","test_case","test_ryvue","TestRyvue","","","验证【用户管理】添加用户，userName长度31个字符，其他数据正常，添加失败","actual_data:{'msg': '用户账号长度不能超过30个字符', 'code': 500}"
"passed","Tue Apr 02 11:48:46 CST 2024","Tue Apr 02 11:48:46 CST 2024","122","test_case","test_ryvue","TestRyvue","","","验证【菜单管理】添加菜单，路由地址path为有特殊字符，其他数据正常，添加成功","actual_data:{'msg': '操作成功', 'code': 200}"
"failed","Tue Apr 02 11:48:25 CST 2024","Tue Apr 02 11:48:25 CST 2024","82","test_case","test_ryvue","TestRyvue","","","验证【用户管理】修改用户，deptld为100，其他数据正常，修改成功","actual_data:{'msg': ""修改用户'test'失败，登录账号已存在"", 'code': 500}"
"failed","Tue Apr 02 11:48:26 CST 2024","Tue Apr 02 11:48:26 CST 2024","80","test_case","test_ryvue","TestRyvue","","","验证【用户管理】修改用户，deptld为104，其他数据正常，修改成功","actual_data:{'msg': ""修改用户'test'失败，登录账号已存在"", 'code': 500}"
"passed","Tue Apr 02 11:48:19 CST 2024","Tue Apr 02 11:48:19 CST 2024","200","test_case","test_ryvue","TestRyvue","","","验证【用户管理】添加用户，postlds为2，其他数据正常，添加成功","actual_data:{'msg': '操作成功', 'code': 200}"
"failed","Tue Apr 02 11:48:32 CST 2024","Tue Apr 02 11:48:32 CST 2024","80","test_case","test_ryvue","TestRyvue","","","验证【用户管理】修改用户，sex为空，其他数据正常，修改成功","actual_data:{'msg': ""修改用户'test'失败，登录账号已存在"", 'code': 500}"
"failed","Tue Apr 02 11:48:25 CST 2024","Tue Apr 02 11:48:25 CST 2024","84","test_case","test_ryvue","TestRyvue","","","验证【用户管理】修改用户，userName重复，其他数据正常，修改失败","actual_data:{'msg': ""修改用户'test'失败，登录账号已存在"", 'code': 500}"
"passed","Tue Apr 02 11:48:43 CST 2024","Tue Apr 02 11:48:43 CST 2024","132","test_case","test_ryvue","TestRyvue","","","验证【菜单管理】添加菜单，填写有效数据能够添加用户成功","actual_data:{'msg': '操作成功', 'code': 200}"
"passed","Tue Apr 02 11:48:24 CST 2024","Tue Apr 02 11:48:24 CST 2024","46","test_case","test_ryvue","TestRyvue","","","验证【用户管理】删除用户，输入不存在的用户id不能删除","actual_data:{'msg': '操作失败', 'code': 500}"
"failed","Tue Apr 02 11:48:44 CST 2024","Tue Apr 02 11:48:44 CST 2024","119","test_case","test_ryvue","TestRyvue","","","验证【菜单管理】添加菜单，菜单名称menuName含有特殊字符，其他数据正常，添加失败","actual_data:{'msg': '操作成功', 'code': 200}"
"passed","Tue Apr 02 11:48:24 CST 2024","Tue Apr 02 11:48:24 CST 2024","193","test_case","test_ryvue","TestRyvue","","","验证【用户管理】添加用户，nickName有敏感词，其他数据正常，添加成功","actual_data:{'msg': '操作成功', 'code': 200}"
"failed","Tue Apr 02 11:48:18 CST 2024","Tue Apr 02 11:48:18 CST 2024","198","test_case","test_ryvue","TestRyvue","","","验证【用户管理】添加用户，rolelds为1，其他数据正常，添加失败","actual_data:{'msg': '操作成功', 'code': 200}"
"passed","Tue Apr 02 11:48:16 CST 2024","Tue Apr 02 11:48:17 CST 2024","201","test_case","test_ryvue","TestRyvue","","","验证【用户管理】添加用户，postlds为2，其他数据正常，添加成功","actual_data:{'msg': '操作成功', 'code': 200}"
"passed","Tue Apr 02 11:48:37 CST 2024","Tue Apr 02 11:48:37 CST 2024","48","test_case","test_ryvue","TestRyvue","","","验证【用户管理】查询用户，postlds为[1,2,3,4]，其他数据正常，查询成功","actual_data:{'total': 88, 'rows': [{'createBy': 'admin', 'createTime': '2024-04-01 19:28:14', 'updateBy': None, 'updateTime': None, 'remark': '管理员', 'userId': 1, 'deptId': 103, 'userName': 'admin', 'nickName': '若依', 'email': 'ry@163.com', 'phonenumber': '15888888888', 'sex': '1', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '110.191.179.157', 'loginDate': '2024-04-02T11:48:05.000+08:00', 'dept': {'createBy': None, 'createTime': None, 'updateBy': None, 'updateTime': None, 'remark': None, 'deptId': 103, 'parentId': None, 'ancestors': None, 'deptName': '研发部门', 'orderNum': None, 'leader': '若依', 'phone': None, 'email': None, 'status': None, 'delFlag': None, 'parentName': None, 'children': []}, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': True}, {'createBy': 'admin', 'createTime': '2024-04-02 11:42:47', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 100, 'deptId': None, 'userName': 'add_user_001', 'nickName': 'add_user_001', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:42:53', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 101, 'deptId': None, 'userName': 'add_user_003', 'nickName': 'a', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:42:57', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 102, 'deptId': None, 'userName': 'add_user_004', 'nickName': 'ad', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:00', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 103, 'deptId': None, 'userName': 'add_user_005', 'nickName': 'add_user_005add_user_005add_u', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:04', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 104, 'deptId': None, 'userName': 'add_user_006', 'nickName': 'add_user_006add_user_006add_us', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:07', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 105, 'deptId': None, 'userName': 'add_user_007', 'nickName': 'add_user_007add_user_007add_us', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:10', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 106, 'deptId': None, 'userName': 'add_user_008', 'nickName': 'test', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:14', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 107, 'deptId': None, 'userName': 'add_user_009', 'nickName': 'TEST', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:17', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 108, 'deptId': None, 'userName': 'add_user_010', 'nickName': '~@#$^&*()_+{}|', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}], 'code': 200, 'msg': '查询成功'}"
"failed","Tue Apr 02 11:48:13 CST 2024","Tue Apr 02 11:48:13 CST 2024","196","test_case","test_ryvue","TestRyvue","","","验证【用户管理】添加用户，password为16位字符，其他数据正常，添加成功","actual_data:{'msg': '操作成功', 'code': 200}"
"passed","Tue Apr 02 11:48:15 CST 2024","Tue Apr 02 11:48:15 CST 2024","196","test_case","test_ryvue","TestRyvue","","","验证【用户管理】添加用户，phonenumber以15开头的11位纯数字，其他数据正常，添加成功","actual_data:{'msg': '操作成功', 'code': 200}"
"passed","Tue Apr 02 11:48:37 CST 2024","Tue Apr 02 11:48:38 CST 2024","51","test_case","test_ryvue","TestRyvue","","","验证【用户管理】查询用户，postlds为0，其他数据正常，查询失败","actual_data:{'total': 88, 'rows': [{'createBy': 'admin', 'createTime': '2024-04-01 19:28:14', 'updateBy': None, 'updateTime': None, 'remark': '管理员', 'userId': 1, 'deptId': 103, 'userName': 'admin', 'nickName': '若依', 'email': 'ry@163.com', 'phonenumber': '15888888888', 'sex': '1', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '110.191.179.157', 'loginDate': '2024-04-02T11:48:05.000+08:00', 'dept': {'createBy': None, 'createTime': None, 'updateBy': None, 'updateTime': None, 'remark': None, 'deptId': 103, 'parentId': None, 'ancestors': None, 'deptName': '研发部门', 'orderNum': None, 'leader': '若依', 'phone': None, 'email': None, 'status': None, 'delFlag': None, 'parentName': None, 'children': []}, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': True}, {'createBy': 'admin', 'createTime': '2024-04-02 11:42:47', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 100, 'deptId': None, 'userName': 'add_user_001', 'nickName': 'add_user_001', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:42:53', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 101, 'deptId': None, 'userName': 'add_user_003', 'nickName': 'a', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:42:57', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 102, 'deptId': None, 'userName': 'add_user_004', 'nickName': 'ad', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:00', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 103, 'deptId': None, 'userName': 'add_user_005', 'nickName': 'add_user_005add_user_005add_u', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:04', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 104, 'deptId': None, 'userName': 'add_user_006', 'nickName': 'add_user_006add_user_006add_us', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:07', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 105, 'deptId': None, 'userName': 'add_user_007', 'nickName': 'add_user_007add_user_007add_us', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:10', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 106, 'deptId': None, 'userName': 'add_user_008', 'nickName': 'test', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:14', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 107, 'deptId': None, 'userName': 'add_user_009', 'nickName': 'TEST', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:17', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 108, 'deptId': None, 'userName': 'add_user_010', 'nickName': '~@#$^&*()_+{}|', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}], 'code': 200, 'msg': '查询成功'}"
"failed","Tue Apr 02 11:48:33 CST 2024","Tue Apr 02 11:48:33 CST 2024","79","test_case","test_ryvue","TestRyvue","","","验证【用户管理】修改用户，nickName有敏感词，其他数据正常，修改成功","actual_data:{'msg': ""修改用户'test'失败，登录账号已存在"", 'code': 500}"
"passed","Tue Apr 02 11:48:05 CST 2024","Tue Apr 02 11:48:05 CST 2024","165","test_case","test_ryvue","TestRyvue","","","验证输入正确的用户名密码包含特殊字符，登录失败，并提示账号或密码错误","actual_data:{'msg': '用户不存在/密码错误', 'code': 500}"
"passed","Tue Apr 02 11:48:10 CST 2024","Tue Apr 02 11:48:10 CST 2024","214","test_case","test_ryvue","TestRyvue","","","验证【用户管理】添加用户，email符合邮箱规则，其他数据正常，添加成功","actual_data:{'msg': '操作成功', 'code': 200}"
"passed","Tue Apr 02 11:48:43 CST 2024","Tue Apr 02 11:48:43 CST 2024","128","test_case","test_ryvue","TestRyvue","","","验证【角色管理】添加角色，菜单权限menuIds为存在的id其他数据正常，添加成功","actual_data:{'msg': '操作成功', 'code': 200}"
"passed","Tue Apr 02 11:48:42 CST 2024","Tue Apr 02 11:48:42 CST 2024","120","test_case","test_ryvue","TestRyvue","","","验证【角色管理】添加角色，状态status为1，其他数据正常，添加成功","actual_data:{'msg': '操作成功', 'code': 200}"
"failed","Tue Apr 02 11:48:29 CST 2024","Tue Apr 02 11:48:29 CST 2024","80","test_case","test_ryvue","TestRyvue","","","验证【用户管理】修改用户，phonenumber以14开头的11位纯数字，其他数据正常，修改成功","actual_data:{'msg': ""修改用户'test'失败，登录账号已存在"", 'code': 500}"
"passed","Tue Apr 02 11:48:27 CST 2024","Tue Apr 02 11:48:27 CST 2024","78","test_case","test_ryvue","TestRyvue","","","验证【用户管理】修改用户，email@和点之间无字符，其他数据正常，修改失败","actual_data:{'msg': '邮箱格式不正确', 'code': 500}"
"failed","Tue Apr 02 11:48:29 CST 2024","Tue Apr 02 11:48:29 CST 2024","81","test_case","test_ryvue","TestRyvue","","","验证【用户管理】修改用户，phonenumber以13开头的11位纯数字，其他数据正常，修改成功","actual_data:{'msg': ""修改用户'test'失败，登录账号已存在"", 'code': 500}"
"failed","Tue Apr 02 11:48:43 CST 2024","Tue Apr 02 11:48:43 CST 2024","129","test_case","test_ryvue","TestRyvue","","","验证【角色管理】添加角色，remark含有特殊字符，其他数据正常，添加失败","actual_data:{'msg': '操作成功', 'code': 200}"
"passed","Tue Apr 02 11:48:44 CST 2024","Tue Apr 02 11:48:44 CST 2024","122","test_case","test_ryvue","TestRyvue","","","验证【菜单管理】添加菜单，菜单名称menuName重复，其他数据正常，添加失败","actual_data:{'msg': '操作成功', 'code': 200}"
"failed","Tue Apr 02 11:48:40 CST 2024","Tue Apr 02 11:48:40 CST 2024","122","test_case","test_ryvue","TestRyvue","","","验证【角色管理】添加角色，角色名称roleName重复，但是字母大小写不一致，其他数据正常，添加失败","actual_data:{'msg': '操作成功', 'code': 200}"
"passed","Tue Apr 02 11:48:06 CST 2024","Tue Apr 02 11:48:06 CST 2024","51","test_case","test_ryvue","TestRyvue","","","验证输入错误的用户名错误的密码，登录失败，并提示账号或密码错误","actual_data:{'msg': '用户不存在/密码错误', 'code': 500}"
"failed","Tue Apr 02 11:48:46 CST 2024","Tue Apr 02 11:48:46 CST 2024","122","test_case","test_ryvue","TestRyvue","","","验证【菜单管理】添加菜单，路由地址path过长，其他数据正常，添加失败","actual_data:{'msg': '操作成功', 'code': 200}"
"passed","Tue Apr 02 11:48:15 CST 2024","Tue Apr 02 11:48:15 CST 2024","115","test_case","test_ryvue","TestRyvue","","","验证【用户管理】添加用户，phonenumber位数不为11位，其他数据正常，添加失败","actual_data:{'msg': '手机号码长度不能超过11个字符', 'code': 500}"
"failed","Tue Apr 02 11:48:44 CST 2024","Tue Apr 02 11:48:44 CST 2024","118","test_case","test_ryvue","TestRyvue","","","验证【菜单管理】添加菜单，显示排序orderNum为空，其他数据正常，添加失败","actual_data:{'msg': '显示顺序不能为空', 'code': 500}"
"passed","Tue Apr 02 11:48:41 CST 2024","Tue Apr 02 11:48:41 CST 2024","115","test_case","test_ryvue","TestRyvue","","","验证【角色管理】添加角色，权限字符roleKey为common，其他数据正常，添加成功","actual_data:{'msg': ""新增角色'roleManagement_011'失败，角色权限已存在"", 'code': 500}"
"passed","Tue Apr 02 11:48:12 CST 2024","Tue Apr 02 11:48:12 CST 2024","113","test_case","test_ryvue","TestRyvue","","","验证【用户管理】添加用户，email长度2，其他数据正常，添加失败","actual_data:{'msg': '邮箱格式不正确', 'code': 500}"
"failed","Tue Apr 02 11:48:18 CST 2024","Tue Apr 02 11:48:18 CST 2024","204","test_case","test_ryvue","TestRyvue","","","验证【用户管理】添加用户，rolelds为3，其他数据正常，添加失败","actual_data:{'msg': '操作成功', 'code': 200}"
"passed","Tue Apr 02 11:48:38 CST 2024","Tue Apr 02 11:48:38 CST 2024","53","test_case","test_ryvue","TestRyvue","","","验证【用户管理】查询用户，params[beginTime]符合时间格式且无起始时间只有结束时间，其他数据正常，查询成功","actual_data:{'total': 88, 'rows': [{'createBy': 'admin', 'createTime': '2024-04-01 19:28:14', 'updateBy': None, 'updateTime': None, 'remark': '管理员', 'userId': 1, 'deptId': 103, 'userName': 'admin', 'nickName': '若依', 'email': 'ry@163.com', 'phonenumber': '15888888888', 'sex': '1', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '110.191.179.157', 'loginDate': '2024-04-02T11:48:05.000+08:00', 'dept': {'createBy': None, 'createTime': None, 'updateBy': None, 'updateTime': None, 'remark': None, 'deptId': 103, 'parentId': None, 'ancestors': None, 'deptName': '研发部门', 'orderNum': None, 'leader': '若依', 'phone': None, 'email': None, 'status': None, 'delFlag': None, 'parentName': None, 'children': []}, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': True}, {'createBy': 'admin', 'createTime': '2024-04-02 11:42:47', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 100, 'deptId': None, 'userName': 'add_user_001', 'nickName': 'add_user_001', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:42:53', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 101, 'deptId': None, 'userName': 'add_user_003', 'nickName': 'a', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:42:57', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 102, 'deptId': None, 'userName': 'add_user_004', 'nickName': 'ad', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:00', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 103, 'deptId': None, 'userName': 'add_user_005', 'nickName': 'add_user_005add_user_005add_u', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:04', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 104, 'deptId': None, 'userName': 'add_user_006', 'nickName': 'add_user_006add_user_006add_us', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:07', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 105, 'deptId': None, 'userName': 'add_user_007', 'nickName': 'add_user_007add_user_007add_us', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:10', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 106, 'deptId': None, 'userName': 'add_user_008', 'nickName': 'test', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:14', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 107, 'deptId': None, 'userName': 'add_user_009', 'nickName': 'TEST', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:17', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 108, 'deptId': None, 'userName': 'add_user_010', 'nickName': '~@#$^&*()_+{}|', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}], 'code': 200, 'msg': '查询成功'}"
"failed","Tue Apr 02 11:48:25 CST 2024","Tue Apr 02 11:48:25 CST 2024","81","test_case","test_ryvue","TestRyvue","","","验证【用户管理】修改用户，userName有敏感词，其他数据正常，修改成功","actual_data:{'msg': ""修改用户'毛泽东'失败，登录账号已存在"", 'code': 500}"
"failed","Tue Apr 02 11:48:42 CST 2024","Tue Apr 02 11:48:42 CST 2024","126","test_case","test_ryvue","TestRyvue","","","验证【角色管理】添加角色，状态status为2，其他数据正常，添加失败","actual_data:{'msg': '操作成功', 'code': 200}"
"failed","Tue Apr 02 11:48:11 CST 2024","Tue Apr 02 11:48:11 CST 2024","197","test_case","test_ryvue","TestRyvue","","","验证【用户管理】添加用户，email有@无点，其他数据正常，添加失败","actual_data:{'msg': '操作成功', 'code': 200}"
"passed","Tue Apr 02 11:48:38 CST 2024","Tue Apr 02 11:48:38 CST 2024","48","test_case","test_ryvue","TestRyvue","","","验证【用户管理】查询用户，params[beginTime]不符合时间格式，其他数据正常，查询失败","actual_data:{'total': 0, 'rows': [], 'code': 200, 'msg': '查询成功'}"
"passed","Tue Apr 02 11:48:41 CST 2024","Tue Apr 02 11:48:41 CST 2024","116","test_case","test_ryvue","TestRyvue","","","验证【角色管理】添加角色，权限字符roleKey为admin，其他数据正常，添加成功","actual_data:{'msg': ""新增角色'roleManagement_010'失败，角色权限已存在"", 'code': 500}"
"passed","Tue Apr 02 11:48:10 CST 2024","Tue Apr 02 11:48:10 CST 2024","196","test_case","test_ryvue","TestRyvue","","","验证【用户管理】添加用户，deptld为110，其他数据正常，添加成功","actual_data:{'msg': '操作成功', 'code': 200}"
"failed","Tue Apr 02 11:48:28 CST 2024","Tue Apr 02 11:48:28 CST 2024","80","test_case","test_ryvue","TestRyvue","","","验证【用户管理】修改用户，password为5位字符，其他数据正常，修改成功","actual_data:{'msg': ""修改用户'test'失败，登录账号已存在"", 'code': 500}"
